username,rate,date,label,sentimen,reviews,produk
Diniagr,3,03-08-2016 1:52,trusted,neutral,"penasaran saama lip matte ini karena sering dibicarakan oleh beauty bloggers, setelah aku membeli dua shade (fleur dan frisky) .. tekstur si fleur ini mirip dengan smlc nyx tetapi setelah apply di bibir terasa kering dan lengket, bibirku seperti kaku gt, warnanya di aku pucat dan keliatan seperti orang sakit.. aku merekomendasikan lip balm sebelum menggunakan lipmatte ini",Lip Cream LA Girl
Nysahakim,2,02-08-2016 5:06,trusted,negative,"Banyak banget yg suka sama lip liquid ini. Mungkin karna harganya murah banget dgn warna2 yg cukup bagus makanya banyak yg suka dan beli.Dari segi warna, LA girl ini punya warna2 yg ok sih.Dari tekstur pada saat aplikasi, cukuo nyaman dibibir.TAPI, setelah liquid ini mengering, aku gak suka karna ada semacam lengket2 gitu di bibir. Jd dia gak bener2 matte. Kalau kita ngomong tuh jadi kaya nempel2 gitu bibirnya. Kan gak lucu yah jd kaya ribet ngomong, hehee.Trs entah kenapa juga, dr bagian tutup ama isi tuh ngeluarin cairan lengket gitu. Alhasil aku balut pake tisu biar gak kena ke yg lain.",Lip Cream LA Girl
chi_Luccy,3,31-07-2016 7:29,trusted,neutral,"Suka banged sama lipstick matte ini, apalagi warna fleur yg nude ini. Suka bngd sama warnanya. Hasilnya bener"" matte tapi bikin bibirku kering dan nempel"" gitu dibibir (ga nyaman jadinya), tahan lama, dan kissprof. Aplicatornya ya standart sih. Hasilnya tahan lama, tapi kalo dibuat makan makanan yg berminyak, rusak deh bibirku bagian tengah. Selalu rusak yg bagian tengah, giliran udah rusak karna minyak, akhirnya nempel"" deh lipsticknya di sedotan. Hmmm, ya gitu lah yaa... Tapi selama ga makan makanan berminyak sih its fine.",Lip Cream LA Girl
koalapinkk,4,28-07-2016 13:04,trusted,positive,"Hellloooo this is my first review and i'm goin to talk about current hype lippie product ! this is the L.A Girl matte pigment gloss , ah pasti udah ga asing dong sama nama ini ? jelass karna produk lip cream ini emang lagi hits banget karna harga nya ang murah , pigmentasi nya dan juga produk ini udah di review ,swatch dan di saranin sama banyak beauty blogger or beauty youtuber terkenal kayak kathleen lights , beautywithemelyfox atau from local beauty youtuber ada kak abel cantika dan kak lizzie para . Nah berhubung ini lip cream lagi hits banget kita sebagai penggemar makeup gamau ketinggalan dong??? Akhirnya aku purchase buat empat shade yang aku kira bakal bagus dipake jadi aku beli empad shade yaitu : bazaar , fleur. obsess, playful , first i'm going to talk about my favorite shade FLEUR <3 <3 Fleur ini ada di shade nude diantara 16 koleksi warna nya L.A girl , dan aku sukaaa banget sama shade satu ini , bener-bener warna nude yang cocok buat everyday use banget ! dan pigmentasi buat shade ini menurut aku oke banget ( btw aku punya warna bibir yang cenderung dark tone dan honestly kadang suka susah buat cari warna nude yang cocok :( ) terusss aku juga waktu pilih warna ini karna ini tuh warna kesukaan dari kathleen lights dan kak abel cantika , they look so gorgeus with this shadee dan setelah aku coba bener-bener ga nyesel pilih shade ini . superrr recommended !Bazaar nah ini the second favorite dari 4 koleksi warna yang aku punya , warnanya kalo dibibir aku kayak pink but not that bright pink kayak kebanyakan foto yang ada di google buat shade ini dan menurut aku ini tuh jatoh nya justru bagus banget jadinya , dan pigmentasi nya juga oke banget ! . recommended babieesObsess , kalo buat yang satu ini aku neutral deh karna menurut aku ga ada something special about this shade, selain warnanya nya yang actually bagus yaitu bright red cocok dipake buat jalan jalan ke mall haha, pigmentasi juga oke , tapi buat shade ini entah kenapa punya aku baunya agak kurang gitu , seperti ada bau kimia gitu dan baunya lumayan kuat walaupun pas udah di aplikasiin ga kecium sih ( one bad point ) . but still recommended dehPlayful , ughhh this is the worst shade i've purchased guyss , aku beli warna ini karna waktu itu nonton swatch nya kathleen lights dan di bibir dia shade ini tuh kayak bright pink yang bagus banget :( dan akhirnya aku beli , but like other lip cream product semakin muda warnanya semakin jelek pigmentasi nya dan this is true ! begitu aku pake warnanya bener-bener gak coverage terus semakin banyak layer yang kita pake makin jelek hasilnya :( sayang banget deh padahal kalo di swatch di tangan warnanya cantik banget ugh . so buat kalian yang punya dark lips tone kayak aku aku gak recommend buat beli shade ini ya babiesokok this is the final of my review i hope you guys enjoy it <3 btw aku dapetin semua produk ini di www.beautyhaulindo.com this is all time best online shop , semua harga murah murah dan barang sampai nya cepet web nya juga gapake ribet deh pokoknya super recommended ! , see you gorgeous XOXO",Lip Cream LA Girl
armia15,1,27-07-2016 16:21,trusted,negative,"LA girl lipstick matte pertama aku. Aku beli shade fleur yg memang best seller waktu produk ini lagi happening bgt beberapa bulan yg lalu. Packaging&aplicatornya biasa saja, teksturnya liquid jadi lumayan tricky waktu diaplikasiin. Apalagi warna bibir aku gelap dan dengan warna fleur agak susah buat nutupinnya huhu. It has chemical smell, tapi hilang sih setelah kering.Untuk matte finishnya, bikin kering bibir dan sangattt lengket! :( Memang sih, staying powernya cukup oke setelah beberapa jam/makan, tapi bibir terlihat cracking bukan fading. Buat retouch juga susah kalau udah cracking.Aku gak nyaman pake matte lipstick ini, walaupun harganya sangat affordable dan warnanya bagus :(",Lip Cream LA Girl
intansarir,4,26-07-2016 14:42,trusted,positive,aku udah pakek lipstick ini 1 semester dan gak habis-habis sampek sekarang padahal aku hampir tiap hari pakek jadi ini tahan lama banget dan isinya juga banyak menurut aku.terus warnanya juga aku suka banget dia orange tapi gak over juga di bibir aku.cuma yang minusnya dia sama kayak lipstick matte lainnya bikin bibir aku kering dan packagingnya itu entah kenapa warnanya udah pudar dan 50% udah ilang gitu tulisannya bahkan tulisan merknya udah gak keliatan :((,Lip Cream LA Girl
rianairawan,3,26-07-2016 4:14,trusted,neutral,"Tergiur banget nyoba ini krn waktu itu lg hits bgt& harga nya murah. Warna fleur ini di skintone light-medium aku lebih kaya peach warm tone dgn hint orange yg lebih kuat. Cocok bgt buat daily use. Teksturnya sih ringan, tapi sedikit lengket, lumayan awet bisa sekitar 4-5 jam. Kalo dipake makan ilangnya ngefading gitu. Lama kelamaan bikin cracking sih di bibir, tp termasuk bagus utk harga yg afordable!",Lip Cream LA Girl
johanabenita,4,23-07-2016 10:06,trusted,positive,ini matte lipstick yang menurut aku murah. tapi untuk warna cerahnya itu susah banget di aplly musi berulang kali supaya warnanya rata. kalau buat warna gelapnya bagus banget dan super pigmented. dan dia cepet banget kering. dan ga cakey di bibir jadi ringan banget. dan ga bikin bibir kering,Lip Cream LA Girl
Natasyamzy,2,23-07-2016 4:36,trusted,negative,"Kalo la girl yang shade fleur ini jujur adalah salah satu warna nude yang cocokk di aku dan aku pede pake warna ini. Biasanya aku kurang pede pake warna nude karena takut pucat kaya orang sakitt. Akuu cintaa bgt sama warna nya, tapi ada juga kekurangannya ini produk:( aku gasuka sm wanginya kaya zat kimia gitu huhu dan teksturnya juga gaenak terlalh kering dan cracking, bikin bibir aku keliatan jelas fine lines nya dan kadang sakit pakenya karena saking keringnya huhu. Aku juga kurang srek sm aplikator dia yang flat, jadi rada susah ngejangkau sudut2 bibir, aku lebih suka yang rada pointy. Untuk harga dia affordable bgtt sih dan itu juga nilai plusnya. Jadi ini kualitasnya lumayan dengan harga yang sangat murah",Lip Cream LA Girl
itzmeyeye,4,23-07-2016 1:58,trusted,positive,"Liquid lipstick yang memiliki warna pigmented semi nude natural, cocok banget untuk seharihari, harganya juga termasuk yang terjangkau. Tapi..... ya seperti lip cream matte kebanyakan, lippie ini bikin bibir kering, maka dibutuhkan lipbalm sebelum pengaplikasian",Lip Cream LA Girl
turquoise,3,22-07-2016 12:31,trusted,neutral,"Ini liquid lipstick yg sangat affordable, warna di botolnya lucu pula. Sebenernya ini diambil Mama ku awalnya, tapi ternyata shade nya kurang cocok dan lebih cocok di aku jadi aku ambil kembali *hahaha* (FYI aku sekitar NC 25-30, strong yellow undertone).Warnanya bagus banget, ga begitu orens di aku. Sayang setelah aplikasi agak menimbulkan rasa 'berat' di bibir. Berasa banget pakai lipstick. Aku cuma pakai ke acara2 yang tidak ada makan2nya karena kayaknya bakal jelek kalau luntur di beberapa bagian sementara touch-up nya susah.Memang LA girl fleur ini kesannya membuat bibir kering, tapi dg lip balm ku belum pernah sampai kering banget.So yeah it can be improved, the quality is understandable considering the price.",Lip Cream LA Girl
Asyfanh,2,22-07-2016 12:02,trusted,negative,"Well, aku awalnya penasaran banget sama lipstick ini soalnya menurut banyak review liquid lipstick ini oke banget dan harganya cukup terjangkau. Kalo menurut review aku sendiri, lipstick liquid ini so far oke2 aja, dan ketahanannya tuh OKE banget. Gila awet banget sampe kalo ga bener2 dibersihin bakalan terus nempel, abis makan walau fading masih tetep enak diliat. Warnanya pun lucu2 dan banyak banget pilihan shadenya, aku suka yg fleur dan bazaar :) tp sayang untuk kenyamanan itu ga begitu nyaman pas pertama apply kaya lem, bikin lengket bibir dan baunya pun cukup menyengat.",Lip Cream LA Girl
ghebygarwan,3,22-07-2016 11:56,trusted,neutral,"lip cream ini menurut aku termasuk pewarna bibir yang oke punya. mattenya asli matte. warnanya juga bold banget. nyenengin. soalnya aku emang selalu hunting pewarna bibir yang matte matte gitu. untuk produk ini sendiri aku coba 2 warna, Backstage sama Secret. Dan #fyi, aku juga penggemar pewarna bibir yang warnanya gelap gelap, biar kesannya mature gituu, lol. so, Backstage ini warnanya warna ungu gelap, dan Secret itu warnanya warna merah gelap. buat hasil maksimal yang bener bener aku pengen, biasanya aku swatch di bibir 2x. L.a. Girl Matte Flat Finish Pigment Gloss ini biasa aku pake buat acara acara yang ga memerlukan hapus-pasang-or-touch up lipstick. secara lip cream ini waterproof, jadi kalo mau ngapusin, ga cukup cuman pake air doang, or air sabun. well, kalo aku boleh saran dan menurut sepengalaman aku, cara ngilangin ke-bold-an lip cream ini atau bahkan pengen ngehapus total, coba pake deh lip therapynya Vaseline. aku emang ga pernah sih nyoba pake make up remover gitu, karena menurutku pake Vaseline Lip Therapy ini lebih ampuh dan nyaman buat bibir. minusnya produk ini menurut aku sih cuman agak sedikit lengket gitu waktuu udah di pake, tapi bisa di akalin kok, di totol totolin loose powder yang transucent dikit biar rasa lengketnya ilang. dan karena kehebatannya nempel ketika di swatch, jadi diusahain makenya jangan mleber mleber, kudu ati ati, biar ga susah ngilanginnya =)). well, that's it. semoga bermanfaat :)",Lip Cream LA Girl
QueenS777,2,22-07-2016 11:34,trusted,negative,"Warna bagus banget, swatch di bibir warna yg keluar jg oke banget. Tapi sayangnya, awal poles sticky, even cepet kering juga sih. Powdery n cracky juga. Dipakai minum masih transfer, dipakai makan cantik juga tetep cepat pudar (dibagian dalam bibir). Duh pokoknya ga banget deh, padahal sayang banget warnanya bagus-bagus. Repurchase? NO! ;)",Lip Cream LA Girl
nisasardjono,2,20-07-2016 0:23,trusted,negative,"first trial langsung beli 2 shades : fleur dan bazaar. lucunya tiap shade punya sensasi yang beda. waktu nyobain fluer, pigmented tapi sticky banget. rasanya seperti bibir kena lem! hahaha. waktu pake shade ini cukupkissproof menurutku, meskipun setelah makan perlahan memudar dengan cara yang tidak apik. sisa lipstik masih nempel tapi kalau di re-apply ampun deh bentuknya. kalau shade bazaar justru lebih creamy tapi butuh waktu lama bangeeet buat matte di bibir. kalaupun udah terasa matte, daya kissproof tidak seperti shade fleur. menurutku produk ini kurang konsisten ya, masa tiap shade bisa beda formulanya. repurchase? no.",Lip Cream LA Girl
aji banyu,3,18-07-2016 3:39,trusted,neutral,"well , awalnya saya penasaran bgt dan pengen cobain ini product. selain murah bgt, banyak juga yang memuji product ini. akhirnya saya memutuskan beli shade fleur. first impression packagingnya keren. aplikatorny juga lumayan. then, when i tried on my lips,OMG !! so sticky.. i can defenitely felt something on my lips. just annoying. BUT then, after it dry, and i try to kiss ma baby, they still. ini kiss proof man ! dipake makan juga ttp aja ga ilang. tapi pas ak coba makan rendang, di bibir warnany aga sedikit geser2 gitu.. packagingnya keren, tapi tulisan di luar tube nya gampang pudar..",Lip Cream LA Girl
rairara,2,18-07-2016 1:04,trusted,negative,"Lipstick impor yang paling mudah ditemukan di olshop kosmetik manapaun. Harganya terjangkau banget, kemasannya khas banget gak terlalu kelihatan kalau produk ini harganya murah, pilihan warna jangan ditanya. Buanyak!Fleur adalah salah satu variant warna nude dari LA Girls, sepertinya favorit banyak orang. Sayangnya warna ini terlalu pucat buat saya, tidak ada aroma apapun dari lipstiknya, setelah dioles agak lengket di bibir. Masih transfer warna meski duah dipakai beberapa menit, tapi relatif awet warnanya. Lipstik dengan karakter lengket gini kadang agak bikin males touch up, soalnya ketika reswatch, bibir akan kerasa berat.Repurchase? No. Setelah menjawab rasa penasaran akan merk ini, dan kurang terpuaskan saya akan coba merk lainnya.",Lip Cream LA Girl
dwndaf,4,13-07-2016 7:37,trusted,positive,"Saat diaplikasikan ke bibir aku warnanya cantik banget, tampak natural tapi bercahaya. Waterpoof tapi jika kena minyak saat makan jadi menipis, rada Kissproff, kemasannya praktis dan kuasnya mudah diaplikasikan ke bibir. Sekali usap udh nutup kulit bibir, cepet kering juga.",Lip Cream LA Girl
azkameidiny,3,11-07-2016 15:44,trusted,neutral,"punya yang shade fleur dan dreamy, warnanya baguuss banget dan cocok dikulitku apalagi fleur, sayangnya termasuk lip product yg lengket dan susah untuk dire-apply, kalo dire-apply jadinya berantakan, bikin bibir tambah kering pula :( padahal suka banget warnanya",Lip Cream LA Girl
naistiqomah,2,11-07-2016 7:43,trusted,negative,"warnanya cakep. kesan pertama gue pas liat ini produk.. buttttt pas dipake..yassalam, entah sama gue doang atau gimana, jadinya super kering bangetttt, baunya itu yg bikin agak2 bikin mundur teratur.. kimiawi banget hiks. cuma warnanya emg cakep sih... sedihnya juga ini glossnya bikin bibir atas sama bawah lengket... dan masih rada transfer kalo ke gelas atau botol sedangkan ini lipstik kalo re-apply aduh acakadul banget..maybe gue gabakal repurchase, tapi gue bakal cari yang warnanya sama kayak si Fleur iniii..",Lip Cream LA Girl
GPutri,4,09-07-2016 11:48,trusted,positive,"Bagus ! ini termasuk lippie yang tekstur dan finishing nya matte dan ngga terlalu drying. Padahal harganya bersahabat banget sama kantong. smooth, tapi dia nonjolin line tekstur bibir kamu. Kalau warna fleur ini lumayan kelihatan fine line nya. kalau warna-warna yang lebih gelap kaya rebel sih aman. Buat yang baru mau coba liquid lipstick, ini bisa jadi opsi cucok karena di bibir lumayan nyaman. cuma ngga terlalu lama last di bibirnya Packaging nya juga beda dengan liquid lipstick yg biasanya slim dan panjang, la girl ini bantet dan chubby, wand nya juga tipis banget tapi sturdy",Lip Cream LA Girl
pusspt,3,09-07-2016 11:05,trusted,neutral,"Kemasannya agak murahan, ya emang harganya juga murah sih. Isinya banyak. Tp sayangnya lengket di bibir:( ga enak jd ga nyaman buat dipake seharian. Cara ngakalinnya bisa ditap-tap pake bedak tabur biar ga terlalu lengket. Jdnya enakkk banget. Warnanya cocok aja sih di aku, tp aku pribadi kurang suka warna kaya gini, liat temen aku yg kulitnya agak gelap juga kurang cocok pake ini, jd kusam gitu.",Lip Cream LA Girl
Raatihsya,4,09-07-2016 0:24,trusted,positive,Ini shade yang paling aku suka di antara la girl yg lainnya. Warnanya cantik coklat pink gitu. Diaplikasikannya gampang dan hasilnya matte. Harganya juga ga terlalu mahal. Tapi kadang agak crack sih kalau dipakai beberapa jam,Lip Cream LA Girl
Cherol,3,07-07-2016 6:58,trusted,neutral,"setelah trend matte lipstick akhirnya nyobain drugstore yg satu ini harga murmer,warna cantik.. jatuhnya agak nudecoral di bibir ku.. apply nya susah.. kl ketebelan jadi nya crease kemana mana.. kalo ketipisan warna bibir ga ketutup semua.. jujur suka banget sama warnanya.. habis dia matte finnishing tekstur nya agak tacky lengket lengket gt. biasa ku tambahin loose powder biar ga lengket.. kl makan dia bakalluntur bagian dalam bibir nya..",Lip Cream LA Girl
