username,rate,date,label,sentimen,reviews,produk
Niskyyy,3,05-11-2015 16:33,trusted,neutral,"Dengan harga segini, menurutku liquid lipstick (or gloss?) ini worth to buy kok. Warnanya peachy nude brown gitu ya, wearable untuk sehari-hari. Aplikasiinnya pun gampang karena panjang aplikatornya menurutku pas. 
 

 Unutk konsistensi, dia creamy, dan pigmented. Sayangnya, dia lengket banget. Sticky banget di bibir bahkan setelah sekian jam dipakai. Kalau minum, nggak hilang, tapi sedikit transfer. Kalo makan, bagian dalem doang yang hilang. Pokoknya staying powernya bagus deh.
 

 Btw, dia kalo digosok jadi mirip kayak gosok daki gitu ya jadinya. Kayak gumpalannya kecil kecil pada kelepas dari bibir gitu(?)",Lip Cream LA Girl
nurulgonjez,2,05-11-2015 8:55,trusted,negative,"Warna fleur ini sebenernya oke banget. Pas disemua skintone. Nude peachy gitu. Cuma sayangnya yang bikin gak oke itu aroma nya yang chemical banget. Formula nya juga cracking gitu. Dipakai minum lipstiknya ajdi retak-retak, So bawaanya pingin gosok-gosok bibir hehe. Ada harga ada kualitas menurut ku itu betul banget. Repurchase ? no :(",Lip Cream LA Girl
innadindya,2,05-11-2015 7:34,trusted,negative,"Lipstick ini banyak di rave dimana-mana, tapi menurutku kok ngga worth the hype ya?
 teksturnya aneh pas diaplikasiin ke bibir.. lengket banget bangeetn 
 warna sih oke ya, peachy nude brown gitu tapi bibir jadi kering dan pecah-pecah. Harganya cukup murah buat liquid lipstick.. cuma 60 ribuan.",Lip Cream LA Girl
nataliamona,2,04-11-2015 4:20,trusted,negative,"pigmented banget, warnanya nude jadi cocok dipakai sehari-hari. staying powernya sangat baik dan ga nempel di gelas misalnya kalo minum. worth the price banget dan ga bikin kering di bibir. kekurangannya cuman satu, baunya kurang enak kaya bau cat gitu",Lip Cream LA Girl
andinayessi,3,01-11-2015 14:01,trusted,neutral,"Fleur ini warnanya cakep emg, apalagi buat sehari2. Tapi si la girl mpg ini emg rada sticky ya di bibir, entah apa aku kebanyakan juga pakainya. Agak patchy gitu. Pigmented sih dan lumayan tahan lama, kalau makan ya hilang di bag2 dalem bibir. Lbh bagus dihapus skalian br di pulas lg utk touch up. Krn nemu merk lokal yg mirip2 warnanya, jd beralih deh hehe",Lip Cream LA Girl
putribangsa,4,29-10-2015 6:16,trusted,positive,"I'm not a nude lipstick lover, but i love fleur so much. ini tuh lipstick nude pertama aq, soalnya wkt itu penasaran kenapa sih org2 pada suka warna nude secara di kamusku lipstick tuh ya harus merah gonjreng, merah vampir or merah menyala lainnya....tp trnyata si fleur ni worth the hype bgt menurutku...soalnya dgn harga yg murah qt bsa dapetin kualitas dan kuantitas yg lumayan oke...iya sih rada2 lengket dikit tp ga ampe ganggu kok...trs di aq sih ga flaky ya dan dy masih bsa survive after i have my lunch....mayan bgt kan? :)",Lip Cream LA Girl
VeroNick,3,29-10-2015 2:51,trusted,neutral,"warna nude nya cantik sekali. gak bikin pucat untuk kulit yang gak putih. awetnya dapet. sebotol isinya banyak. tahan lama. dan yang pasti harganya tidak terlalu mahal. sedikit lengket menurutku, tapi hasil yang dihasilkan bagus. jadi suka dan kalo habis berencana repurchase",Lip Cream LA Girl
dinanesia,4,27-10-2015 9:28,trusted,positive,"warnanya cuantik banget, nude tapi ngga bikin pucet :D ngga bikin bibir kering dan ngelupas2, ilangnya juga dia ngga langsung ilang tanpa bekas, paling ilang kalo di buat makan yg heboh aja. staying power cukup oke, dari pagi sampe malem masih nempel di bibir sih kalo makan rapi2 aja :D kecuali makan mie ayam atau bakso, yasallam deh. bagian dalem bibir yg bakal cepet ilang kalo buat makan. di touch up pun masih cantik karena bibir ngga ngelopek2",Lip Cream LA Girl
Icaca8,3,27-10-2015 5:04,trusted,neutral,"Beli ini karena liat youtubenya kathleen lights yang rekomendasiin fleur ini harganya emang suuuuper murah, dia juga jelasin kalo formulanya enggak bikin flaky, enggak tau formula yg gue dapet beda sama yg dia punya atau dia emang cuma endorsing, but it crack my lip badly, trus flakky juga. emang warnanya baguuuus banget tp formulanya aja si yg kurang buat gue, apalagi kalo gue paksain pake seharian rasanya kyk ga nahan buat ngelopek2in bibir gue krn emang ga nyaman bgt, belom lg aromanya yg menurut gue rada chemical gitu a big no no for me.",Lip Cream LA Girl
cindyalcander,3,25-10-2015 15:06,trusted,neutral,"LA Girls satu ini warnanya oke banget...
 kelebihannya adalah tidak membuat bibir kering, hasilnya glossy (tapi ga super glossy, jadi ga berkesan seperti bru makan gorengan hahaha)
 pigmented 
 harganya terjangkau :D
 akan membeli kembali? mungkin.. tapi warna lain :D",Lip Cream LA Girl
Elfa-retta,4,24-10-2015 4:39,trusted,positive,"Warna nya cakep banget,favorite diantara semua matte pigment gloss mlbb banget,jatoh nya bikin wajah seger..kalo di bandingin shade bazaar sih ini lumayan ngeringin bibir dan ada rasa ketarik sedikit tapi ya masih bisa ditolerir lah berhubung cinta sama warna nya..",Lip Cream LA Girl
wulan05,4,23-10-2015 15:43,trusted,positive,Matte lipstick yang cantik banget. Aku suka warnanya ga pucet dan bikin fresh banget cocok banget buat everyday make up dan jadi kke banget buat holiday make up. Warna coral peach nya cocok banget buat semua skin tone. Harganya juga terjangkau untuk produk luar. Staying powernya oke. Sayang nya isinya dikit padahal packagingnya kelihatan gede. Ga cracky sama sekali lebih ke fading,Lip Cream LA Girl
FildzahA,3,23-10-2015 4:01,trusted,neutral,"Warnanya bagus, cocok untuk skin tone orang asia, nggak terlalu pink dan nggak terlalu peach juga. Teksturnya liquid banget jadi agak tricky dipakenya. Aplikatornya agak lebih pipih gitu daripada aplikator liquid lipstick pada umumnya. Staying powernya cukup oke, dan nggak terlalu susah untuk dihapus pake make up remover. Sayangnya ada bau kimia (mirip bau cat) pas mau dipake, tapi kalo udah dipake baunya akan hilang kok",Lip Cream LA Girl
endahey,3,20-10-2015 22:20,trusted,neutral,"Katanya shades fleur ini best sellernya la girl seri matte pigment gloss ye, dan emang bagus warnanya peach coral with hint of soft brown kira2 seperti itu. Shades ini juga buat wajah aku cerah walaupn base warnanya nude yah. Perfect deh kalo dari segi warna aku cocok dan suka sama fleur ini. Ya semua udah pada tau ye downsidenya formulanya yang gajelas karena buat bibir super dry, cracky, patchy dan kecium bgt chemical kalo kita apply lipstick ini. Jangan harap kalo lipstick ini fader kita bisa reapply, bener-bener ga bisa. Bisa makin damage bibir dan parah hasilnya. Too bad sekaliiii, emang sih katanya ada beberapa shades yg buat bibir drying,patchy,cracky, dan ada shades yang formulamya bagus. Tapi aku punya 3 shades matte pigment gloss ini, rasanya dari tiga shades itu ga ada bedanya, sama2 bikin bibir kering, patchy,cracky huhu",Lip Cream LA Girl
aprie,4,20-10-2015 9:42,trusted,positive,"Beli Fleur ini efek coba-coba boomingnya lipstik mate. Di bibir saya jatuhnya jadi warna ke-orange-an gitu. gak ada pink-pinknya sama sekali, dan haslnya dibibir bikin kering. Gak bikin mau repurchased lagi lipstik matte satu ini.",Lip Cream LA Girl
skeletale,3,20-10-2015 8:44,trusted,neutral,"Agak kaget dengan warnanya, di swatches yang saya lihat warnanya cenderung nude-brown tapi setelah saya coba warnanya jadi coral-ish. Ada bau chemical yang cukup kuat upon initial application yang agak mengganggu, tapi setelah kering hasilnya lumayan bagus dan tahan lama.",Lip Cream LA Girl
muti_yb,4,20-10-2015 3:49,trusted,positive,"suka banget sama shade fleur ini, soft, cocok buat sehari-hari. Tahan lama, cepet keringnya, tapi lama-lama bikin bibir kering dan agak susah dibersihin pake makeup remover. jadi males sering-sering pake la girl matte ini padahal suka sama warnanya.",Lip Cream LA Girl
nucky,3,20-10-2015 3:15,trusted,neutral,"Pas awal keluar, susah banget dapetin shade fleur. Selalu soldout. Mungkin karena warnanya yang cocok dipakai sehari-hari.
 Peachy brown nude gitu, di kulit saya sih cocok-cocok aja ya.
 

 Tapi memang pake ini harus gerak cepat, mudah sekali mengering dibibir. Kalau mau diratakan lagi, malah jadi gumpal. 
 Bibir harus dalam keadaan tidak terlalu &quot;ber lipbalm&quot;. Karena nanti jadi sticky. Btw, ini bikin garis bibir terlihat jelas dan bibir terasa mengelupas kering. 
 Not recommended apalagi kalau dipake berjam-jam.",Lip Cream LA Girl
keiramichael,2,19-10-2015 11:05,fake,negative,Warnanya sih cakepp... Nude natural... Tapi.. formulanya ngeringin bibir... would you repurchase?? Err... I would not :),Lip Cream LA Girl
mutiarasg,3,19-10-2015 9:56,trusted,neutral,"harganya termasuk yg paling murah dibandingin matte lipstik lain yg lagi ngehits banget sekarang. tapi emang ada harga ada kualitas ya.
 untuk LA girl matte pigment gloss ini emg udh banyak review yg kurang suka sama produknya. warnanya cukup cakep orange2 peachy brown tapi untuk kulit yellow undertone, warna ini gabisa masuk dan bikin jadi washed out. dari segi tekstur, pas pertama di aplikasikan masih oke tapi cepet banget kentel dan menggumpal jadi pas di aplikasikan 2 layer harus tunggu layer pertama bener2 kering kalo ngga bakal jadi jelek bgt hasilnya. di bibir ku malah pake 1 layer aja setelah 1 jam langsung menggumpal2 di bagian dalam bibir.",Lip Cream LA Girl
nisadamay20,4,18-10-2015 11:06,trusted,positive,"Tergiur dengan harganya yang lebih murah dari nyx smlc jadi beli aja ngasal pilih shade,dan ternyata it doesnt work in my lips.kering dan gak cocok banget padahal udh pake lipbalm dulu.ga recomended deh buat yang punya bibir kering",Lip Cream LA Girl
vonnyks88,3,18-10-2015 7:21,trusted,neutral,aku suka sama shade yang ini warnanya bagus di aku. tapi sayang baunya chemical gitu plus bikin bibir kering banget padahal aku udah pake lip balm dulu sebelum oles lipstick ini. actually dengan harga lipstick segini so this lipstick are okay.,Lip Cream LA Girl
risvico,2,17-10-2015 6:13,trusted,negative,"Aku baru aja dapat hadiah lipstik LA Girls Fleur ini. Bener2 warna bibir. Kukira klo dilihat dari shade agak ke orange muda ternyata enggak, lebih ke brown peach. Pas dipake kerasa lembut (5 detik pertama) tapi kalo nggak cepet2 diratain langsung mengering. Kurang nyaman di bibir. Trus kan coba tak kasih vaselin lip balm waaah tetep nggak bisa nyatu. akhirnya aku hapus pake tisyu. Itu pun sulit. Waah jelek banget. Yang nggak kusuka itu mudah kering sebelum diratakan ke seluruh permukaan bibir. Jadi aku pakenya pake jari aja bisa merata di bibir. kalo pake kuas jadi terlalu tebal. (nanti mudah mengelupas - sungguh jelek banget pas mengelupas). So buat teman2 klo bibirnya kering jangan pake deh. Kalo mau pake ya musti di kasih pelembab yang bener2 bikin bibir lemes/moist. Apalagi yang pecah2 jangan pake lipstik ini yah... Kalo kemasannya sih aku suka. Kuasnya okay.",Lip Cream LA Girl
Kaniakurni,2,17-10-2015 4:59,trusted,negative,"My first liquid lipstick. Warnanya cakep, coral tapi ga norak. But i don't like the formula at all. Pertama diaplikasikan ada bau seperti plastik yang cukuo kuat. Baunya akan hilang dalam 1-2 menit. Nothing wrong with the applicator. Pas dipake, pertama glossy dan akan ngeset jadi matte. Sebelumnya aku pake lipbalm dulu biar lembab. Matte pigment gloss ini bikin bibir agak kering biarpun uda pake lipbalm. Tapi saya tetep bisa kompromi dgn itu. What i hate the most is that sticky feeling. Aduh, bener2 ga nyaman banget. Dan kaya ngelontok gt kalo dipake. Aku pake ini dan makan jeruk baby bareng anakku. Lha... itu bulir2 jeruk nempel di bibir. Aku cabutin, eh lipsticknya ikut ngelontok pecah2 gitu yang bagian ketempel bulir jeruknya.Langsung kuhapus. Malu2in kalo dipake hangout makan2 kalo ngelontok gt.Fiuhhh.. definitely not one of favorite",Lip Cream LA Girl
ndah86,3,16-10-2015 15:52,trusted,neutral,"gagal dipake di bibir gw, lengketttttt n ngletek gitu dipake, padahal udah gw mangap2in bibir biar kering sempurna, tp tetep aja g bagus hasilnya, kecewa banget karena gw suka warnanya hikss... akhirnya gw preloved biar dapet majikan baru, syg bgt deh..:(",Lip Cream LA Girl
Thara_abbie,3,16-10-2015 6:46,trusted,neutral,"Shade Fleur ini andalan bgt untuk sehari-hari , krn warnanya masuk bgt di kulit aku (putih terang),warna warm coral ssuukkkaakk bgt, pigmented jd sekali oles warnanya lgsg keluar .. kalo hanya dipake minum or makan yang ringan-ringan dijamin ngga bleber kemana-mana kok gak trasnfer juga..sempat dipake kiss ponakan pipi chubynya aman2 aja hehehe..intinya kissable, nah pas makan yg aga minyakan mulai deh pertahanan si MPG fleur ini luntur..bibir jd ombre gitu. Untuk wanginya aku gak begitu suka..yatapi keciumnya bentaran aja sih..kalo udah dipake kmn2 si wanginya gakecium lagi. Shade ini setau ku salah satu shade most wanted selain secret.Tips untuk yg memiliki bibir kering, better exfoliate sebelum pake krn kalo maksa dipake di bibir yg kering bakalan ganggu bgt selain bikin si warna gak rata yg bikin kamu aply berlayer-layer which is jadi ngeblok abis deh.
 Pilihan warna lainnya banyak banget dan cantik-cantik asik bgt utk koleksi gonta ganti biar ga bosen :)",Lip Cream LA Girl
f3melisa,3,14-10-2015 14:23,trusted,neutral,"beberapa kali gagal pakai la girl MPG ini, pas dipake aplikatornya kaku dan lengket banget setelah dipakai. staying power sih oke tapi kadang suka ngelotok sendiri si la girl MPG ini gatau kenapa. wanginya kayak bau cat, untuk si fleur ini warnanya cukup manis buat gue",Lip Cream LA Girl
myriarafiz,4,12-10-2015 7:36,trusted,positive,"Suka banget warna ini, walaupun kalau makeupnya agak fail, bisa salah banget dan bikin kucel muka. Warnanya nude tapi ada hint orange. Tekstur agak tricky dipakaiya sih karena LA Girl ini gampang kering di bibir jd warnanya bisa nggak rata.",Lip Cream LA Girl
AzizahFirdaus,3,12-10-2015 4:21,trusted,neutral,"shade ini warna seharusnya natural, tapi di aku jadi lebih ke orange which is not in my best. teksturnya cukup oke dan warnanya pigmented. tapi lebih susah dihapus dibanding nyx dan aku ga suka packagingnya yang terkesan murah.",Lip Cream LA Girl
sepatubayibalita,3,11-10-2015 11:36,trusted,neutral,"Warnanya jatohnya nude-coral, ada pinknya sedikit. Cantik dan natural, pas buat dipake sehari2. Tp lipstick la girl ini, duh, formulanya saya ga suka. Lengket, ga kering2. Warna sih bagus, pigmented jg. Susah buat di retouch, jd amburadul.",Lip Cream LA Girl
nurahurahura,4,11-10-2015 10:52,trusted,positive,"tau ini malah dari orang lain dan nyobain langsung hahahaahha
 aku naksir deh warnanya.. jarang banget aku bisa nemu warna seperti ini yang bisa cocok dibibir aku..
 akhirnya ikutan PO
 sebenerna barangku belum dateng sih..
 cuma ini aku review berdasarkan pengalaman nyobain punya temen ya..
 

 gampang aplikasinya hahahha
 dan keringnya emang harus nunggu bbrpa menit dulu sih aku
 terus langsung aku coba buat minum transfernya parah atau enggak, ternyata nggak parah dan malah kadang enggak transfer..
 cuman jeleknya kalo kena air jadi agak lengket apa karena formulanya balik lagi agak jdi liquid mungkin ya? *soktau
 

 dan utk retouch lagi kudu diliat kondisi bibir kalo pecah-pecah banget sepeetinya mending hapus dulu.. tapi kemaren aku nggak pecah pecah sih dan nggak aku retouch lagi hahahha
 cuman emang ilang dibagian bibir dalem kalo abis makan...",Lip Cream LA Girl
putririn,3,08-10-2015 11:03,trusted,neutral,"Pros :
 - Shade Fleur punya warna pink nude coral yang terkesan natural
 - warnanya pigmented, sekali oles juga langsung keluar warnanya
 - packagingnya slim mudah dibawa kemana mana
 - harga terjangkau
 

 Cons
 - bibir terasa lengket saat dikatupkan
 - membuat bibir jadi kering 
 - tidak luntur saat buat minum tapì saat makan luntur sebagian dan kelihatan retak2
 -gak bisa di retouch karena bakal terlihat seperti tambalan harus dihapus dulu pake lip remover",Lip Cream LA Girl
lineline19,4,04-10-2015 16:07,fake,positive,"lipstick matte dgn harga terjangkau tapi kualitasnya oke banget
 ckup tahan lama dibanding NYX SMLC, warnanya bagus banget yg fleur (krn baru beli shade fleur aja), ga terlalu bikin kering di bibir, byk shade lain yg juga menarik.. rasanya ingin beli smua shade hehehe",Lip Cream LA Girl
dessydyl,5,04-10-2015 6:58,trusted,positive,"Awal pakai warna ini keliatan pucet mungkin belom kebiasa kali ya,tapi lama² bagus juga. Dan sering juga pakainya saya mix sama lipstik warna lain.saya biasa pake lipstik yg moist dl baru saya lapisi dgn La Girl Fleur.untuk textur sih di awal agak lengket tapi lama2 gak kok.
 Kalau buat saya,saya kurang suka nya sama aroma nya,tapi tetep jadi andalan saya sih ini :D",Lip Cream LA Girl
